time(sec),ch1,ch2,ch3
357.297,0.157,-0.49,0
357.305,-0.51,-0.275,-0.333
357.313,0.863,0.039,0.118
357.32,0.608,0.039,0.039
357.328,-0.137,-0.039,-0.137
357.336,0.529,-0.02,0.078
357.344,-0.922,-0.176,-0.412
357.352,-0.529,-0.373,-0.275
357.359,0.314,-0.824,0.059
357.367,-0.314,-1,-0.02
357.375,1,-0.843,0.529
357.383,0.49,-0.588,0.314
357.391,-0.373,-0.118,-0.039
357.398,0.176,0.02,0.137
357.406,-1.02,0.118,-0.196
357.414,-0.412,0.216,0.098
357.422,0.373,0.392,0.451
357.43,-0.176,0.255,0.294
357.438,0.412,-0.098,0.608
357.445,-0.275,-0.353,0.157
357.453,0.98,-0.627,-0.176
357.461,0.686,-0.706,-0.02
357.469,-0.059,-0.922,-0.157
357.477,0.471,-1.176,0.137
357.484,-0.882,-1.392,-0.275
357.492,-0.471,-1.176,-0.039
357.5,0.353,-1.02,0.314
357.508,-0.157,-1.059,0.157
357.516,1.118,-1.039,0.686
357.523,0.647,-1.02,0.51
357.531,-0.137,-0.863,0.235
357.539,0.294,-0.882,0.314
357.547,-0.392,-0.961,-0.118
357.555,0.196,-0.98,-0.02
357.563,-0.98,-1.098,-0.529
357.57,-0.667,-1.039,-0.353
357.578,0.137,-0.961,0.059
357.586,-0.392,-0.902,-0.098
357.594,0.922,-0.784,0.353
357.602,0.529,-0.706,0.176
357.609,-0.314,-0.51,-0.118
357.617,0.176,-0.412,0.098
357.625,-1.157,-0.255,-0.431
357.633,-0.765,-0.157,-0.275
357.641,0,-0.039,0
357.648,-0.549,0.02,-0.157
357.656,0.725,0.118,0.157
357.664,0.235,0.176,-0.039
357.672,-0.431,0.333,0.392
357.68,0.137,0.392,0.275
357.688,-0.49,0.569,-0.02
357.695,0.118,0.627,0.157
357.703,-1.137,0.627,-0.333
357.711,-0.784,0.863,-0.216
357.719,0.02,1.196,0.02
357.727,-0.549,1.373,-0.235
357.734,0.765,1.608,0.255
357.742,0.333,1.588,0.098
357.75,-0.51,1.353,-0.196
357.758,0,1.098,0.039
357.766,-1.294,0.627,-0.392
357.773,-0.804,0.353,-0.176
357.781,-0.02,-0.059,0.059
357.789,-0.569,-0.294,-0.235
357.797,0.627,-0.49,-0.098
357.805,0.039,-0.451,-0.333
357.813,-0.627,-0.294,0.157
357.82,-0.02,-0.275,0.098
357.828,-0.588,-0.118,-0.137
357.836,0.039,-0.098,0.039
357.844,-1.294,-0.137,-0.471
357.852,-0.882,-0.059,-0.294
357.859,-0.039,0.039,0.039
357.867,-0.627,-0.039,-0.137
357.875,0.804,-0.196,0.255
357.883,0.392,-0.353,0.039
357.891,-0.412,-0.569,-0.255
357.898,0.176,-0.471,0
357.906,-1.118,-0.078,-0.255
357.914,-0.569,0.137,-0.02
357.922,0.098,0.373,-0.471
357.93,-0.49,0.647,-0.373
357.938,0.157,1.078,-0.098
357.945,-0.412,1.059,-0.412
357.953,0.98,0.765,0.059
357.961,0.824,0.549,-0.059
357.969,0.275,0.216,-0.373
357.977,1,0.118,-0.196
357.984,-0.412,-0.02,-0.706
357.992,-0.078,0.059,-0.549
358,0.529,0.412,-0.255
358.008,-0.412,0.941,-0.49
358.016,0.49,1.941,0
358.023,-0.196,2.255,-0.216
358.031,-1.118,2.157,-0.569
358.039,-0.392,1.843,-0.392
358.047,-1.314,1.216,-0.824
358.055,-0.471,0.745,-0.588
358.063,0.49,0.157,-0.314
358.07,-0.137,-0.098,-0.392
358.078,0.039,-0.431,0
358.086,-0.412,-0.706,-0.118
358.094,1.765,-1.176,0.373
358.102,1.804,-1.412,0.216
358.109,1.314,-1.216,-0.078
358.117,1.353,-1.02,0.118
358.125,-0.275,-0.706,-0.431
358.133,0.137,-0.431,-0.294
358.141,1.137,0,0
358.148,0.667,0.216,-0.196
358.156,1.902,0.51,0.196
358.164,1.118,0.784,-0.098
358.172,-0.235,1.176,-0.431
358.18,-0.196,1.275,-0.294
358.188,-1.294,1.392,-0.569
358.195,-0.941,1.137,-0.216
358.203,-2.118,0.667,-0.588
358.211,-2.02,0.333,-0.353
358.219,-1.608,-0.137,0.137
358.227,-1.373,-0.373,0.118
358.234,0.471,-0.569,0.745
358.242,0.196,-0.529,0.549
358.25,-0.529,-0.49,0.137
358.258,0.235,-0.569,0.333
358.266,-1.157,-0.608,0.039
358.273,-0.529,-0.627,0.176
358.281,0.588,-0.118,-0.373
358.289,0.294,0.275,-0.392
358.297,1.824,1.098,-0.098
358.305,1.118,1.078,-0.275
358.313,-0.078,0.627,0.235
358.32,0.098,0.196,0.176
358.328,-0.51,-0.549,-0.039
358.336,0.51,-0.882,0.196
358.344,-0.725,-1.137,-0.216
358.352,-0.255,-1.098,-0.078
358.359,0.627,-0.863,0.137
358.367,-0.137,-0.588,-0.059
358.375,1.196,-0.098,0.549
358.383,0.569,0.196,0.471
358.391,-0.725,0.529,0.235
358.398,-0.451,0.451,0.333
358.406,-1.98,0.059,-0.235
358.414,-1.549,0.137,0
358.422,-0.608,0.471,0.314
358.43,-1.059,0.549,-0.039
358.438,-0.157,0.647,0.02
358.445,-0.725,0.627,-0.216
358.453,0.765,0.549,0.275
358.461,0.588,0.784,0.235
358.469,-0.059,1.176,0.157
358.477,0.706,0.863,0.49
358.484,-0.627,0.118,-0.02
358.492,-0.078,-0.255,0.098
358.5,1.059,-0.667,0.294
358.508,0.588,-0.667,-0.137
358.516,1.667,-0.353,-0.216
358.523,0.922,-0.216,-0.529
358.531,-0.353,-0.118,0.118
358.539,-0.02,-0.471,0.275
358.547,-0.902,-1.02,0.059
358.555,-0.176,-1.235,0.176
358.563,0.647,-1.118,-0.471
358.57,0.333,-0.686,-0.51
358.578,1.333,0.235,-0.216
358.586,0.98,1.02,-0.059
358.594,2.098,2.118,0.745
358.602,2,2.118,0.647
358.609,1.588,1.647,0.235
358.617,1.471,1.333,0.255
358.625,-0.118,0.667,-0.275
358.633,0.137,0.216,0
358.641,0.902,-0.353,0.471
358.648,0.627,-0.451,0.216
358.656,2.02,-0.333,0.529
358.664,1.824,-0.373,0.176
358.672,1.216,-0.588,-0.157
358.68,1.627,-0.725,0.039
358.688,1.196,-0.98,-0.118
358.695,1.804,-1.137,0.118
358.703,1.196,-1.392,-0.471
358.711,1.353,-1.353,-0.49
358.719,2.196,-0.784,-0.294
358.727,2.412,-0.529,-0.392
358.734,2.471,-0.784,0.157
358.742,2.471,-0.98,0.176
358.75,2.471,-1.314,0.157
358.758,2.431,-1.431,0.294
358.766,2.373,-1.392,-0.137
358.773,2.216,-1.176,-0.078
358.781,1.373,-0.647,-0.627
358.789,0.725,-0.431,-0.49
358.797,0.922,-0.255,0.118
358.805,0.235,-0.353,0.157
358.813,-0.49,-0.529,0.725
358.82,-0.235,-0.843,0.627
358.828,-0.647,-1.471,0.275
358.836,-0.216,-1.863,0.373
358.844,-1.118,-2.333,-0.176
358.852,-0.941,-2.314,-0.059
358.859,-0.51,-2,0.118
358.867,-0.941,-1.667,-0.196
358.875,-0.157,-1.078,0.157
358.883,-0.49,-0.745,0.118
358.891,-1.157,-0.392,0.627
358.898,-0.961,-0.255,0.647
358.906,-1.843,-0.039,0.314
358.914,-1.49,-0.118,0.529
358.922,-0.824,-0.216,-0.078
358.93,-0.843,0.098,-0.216
358.938,-0.078,0.608,-0.137
358.945,-0.235,1.059,-0.294
358.953,0.706,1.686,0.196
358.961,0.569,2,0.039
358.969,-0.02,2.353,-0.176
358.977,0.137,2.451,0.235
358.984,-1,2.471,-0.196
358.992,-0.902,2.294,-0.078
359,-0.706,1.922,0.294
359.008,-1.608,2.059,0.588
359.016,-1.196,2.216,1.451
359.023,-1.49,1.824,1.412
359.031,-2.255,1,0.98
359.039,-2.353,0.784,0.49
359.047,-2.137,0.961,-0.686
359.055,-1.255,0.725,-0.627
359.063,0.098,0.118,-0.02
359.07,0.588,-0.176,0.059
359.078,2,-0.451,0.098
359.086,1.843,-0.176,0.216
359.094,1.196,0.235,0.784
359.102,1.078,-0.255,0.431
359.109,-0.196,-1.451,-0.333
359.117,-0.588,-0.784,-0.235
359.125,-1.863,1.569,-0.49
359.133,-2.039,2.255,0.039
359.141,-2.392,2.431,0.784
359.148,-1.667,1.216,0.608
359.156,0.078,-1.569,0.843
359.164,-0.02,-2.275,0.49
359.172,-0.471,-2.451,-0.02
359.18,0.216,-2.49,-0.608
359.188,-0.039,-2.49,-2.02
359.195,0.882,-2.49,-2.196
359.203,1.529,-2.49,-1.902
359.211,0.922,-2.137,-1.451
359.219,0.804,-1,-0.549
359.227,0.039,-0.51,-0.392
359.234,0.941,-1.196,-0.078
359.242,0.667,-1.353,-0.275
359.25,0.059,-1.157,-0.51
359.258,0.431,-1.137,-0.235
359.266,-0.431,-1.412,-0.392
359.273,-0.059,-1.431,-0.098
359.281,0.51,-1.255,0.157
359.289,0.059,-1.176,-0.176
359.297,0.843,-1.039,-0.059
359.305,0.412,-1.176,-0.137
359.313,-0.118,-1.314,0.235
359.32,0.255,-1.098,0.118
359.328,-0.235,-1.216,-0.216
359.336,0.157,-1.529,-0.078
359.344,-0.804,-2.255,-0.353
359.352,-0.667,-2.431,-0.216
359.359,-0.235,-2.49,0.059
359.367,-0.686,-1.98,0.059
359.375,0.196,-0.706,0.314
359.383,-0.059,0.157,0.157
359.391,-0.549,0.882,0.627
359.398,0,0.745,0.804
359.406,-0.804,0.804,0.588
359.414,-0.451,-0.039,0.569
359.422,0.02,-1.882,0.039
359.43,-0.333,-2.353,-0.078
359.438,0.569,-2.471,0
359.445,0.118,-1.235,-0.49
359.453,-0.392,1.549,-0.902
359.461,-0.176,1.627,-0.961
359.469,-0.667,0.549,-1.373
359.477,-0.137,1.02,-1.02
359.484,-0.804,2.118,-0.627
359.492,-0.51,2.392,-0.353
359.5,0.02,2.451,0.137
359.508,-0.353,2.471,0
359.516,0.49,2.471,-0.157
359.523,0.216,2.373,-0.373
359.531,-0.255,2.137,-0.667
359.539,0.059,1.725,-0.059
359.547,-0.922,0.98,0.255
359.555,-0.569,0.706,0.255
359.563,-0.059,0.412,-0.098
359.57,-0.431,0.314,-0.235
359.578,-0.078,0.294,-0.294
359.586,-0.627,0.216,-0.569
359.594,0.176,0.333,-0.333
359.602,-0.02,0.314,-0.294
359.609,-0.529,0.176,0.02
359.617,-0.118,0.235,0.176
359.625,-1.039,0.333,-0.059
359.633,-0.784,0.549,0.098
359.641,-0.235,0.941,0.333
359.648,-0.569,1.118,0.176
359.656,0.333,1.373,0.216
359.664,0.039,1.294,-0.118
359.672,-0.451,1.098,0.137
359.68,-0.078,1.059,0.137
359.688,-0.902,0.882,0.059
359.695,-0.529,0.745,0.314
359.703,-0.078,0.412,0.02
359.711,-0.333,0.333,0.02
359.719,0.118,0.412,0.137
359.727,-0.353,0.294,-0.137
359.734,0.49,0.176,-0.373
359.742,0.255,0.157,-0.608
359.75,-0.275,0.059,-1
359.758,0.157,0.157,-0.882
359.766,-0.471,0,-1.471
359.773,-0.176,0.039,-1.529
359.781,0.333,0.137,-1.431
359.789,0.137,0.078,-0.98
359.797,0.882,0.235,0.039
359.805,0.451,0.157,0.392
359.813,-0.118,0,0.843
359.82,0.216,0,0.765
359.828,-0.275,-0.196,0.51
359.836,0.039,-0.157,0.647
359.844,-0.804,-0.353,0.314
359.852,-0.549,-0.373,0.216
359.859,0.059,-0.275,0
359.867,-0.235,-0.373,0.039
359.875,0.647,-0.137,0.412
359.883,0.373,-0.118,0.216
359.891,-0.157,-0.196,-0.196
359.898,0.216,-0.098,-0.098
359.906,-0.667,-0.333,-0.294
359.914,-0.431,-0.294,-0.373
359.922,-0.039,-0.196,-0.667
359.93,-0.392,-0.314,-0.49
359.938,0.118,-0.137,-0.059
359.945,-0.137,-0.255,0
359.953,0.804,-0.412,0.392
359.961,0.725,-0.353,0.412
359.969,0.235,-0.471,0.196
359.977,0.51,-0.314,0.137
359.984,-0.412,-0.49,0.078
359.992,-0.235,-0.412,0.078
360,0.961,0.039,-0.431
360.008,-0.157,0.039,-0.431
360.016,0.451,0.431,0.118
360.023,0.098,0.392,0.039
360.031,-0.51,0.098,-0.216
360.039,-0.275,-0.216,0.118
360.047,-1.098,-0.98,0.373
360.055,-0.725,-1.078,-0.02
360.063,-0.235,-0.922,-0.902
360.07,-0.588,-0.725,-0.706
360.078,-0.196,-0.353,0.294
360.086,-0.667,-0.412,1.098
360.094,0.157,-0.588,2.137
360.102,-0.118,-0.765,2.392
360.109,-1.137,-1.098,2.451
360.117,-0.608,-0.784,1.392
360.125,0.039,-0.098,-0.961
360.133,0.235,0.176,-0.745
360.141,0.804,-0.196,0.725
360.148,0.627,-0.451,0.745
360.156,1.843,-0.059,-0.255
360.164,1.373,0.176,-1.137
360.172,0.51,0.431,-2.157
360.18,1.216,0.314,-1.98
360.188,0.824,0.059,-0.941
360.195,1.059,0.02,0.235
360.203,0.039,-0.294,1.922
360.211,0,-0.471,2.216
360.219,0.176,-0.471,1.98
360.227,-0.49,-0.824,1.333
360.234,0.353,-1.255,0.275
360.242,0.078,-0.961,-0.216
360.25,-0.471,-0.314,-0.882
360.258,-0.078,0.216,-0.98
360.266,-1.039,1.078,-1.176
360.273,-0.765,1.412,-0.412
360.281,-0.216,1.216,0.529
360.289,-0.549,1.02,0.627
360.297,0.412,0.784,1.039
360.305,0.137,0.588,0.471
360.313,-0.255,0.216,-0.451
360.32,0.294,0,-0.431
360.328,-0.039,-0.353,-0.118
360.336,0.431,-0.314,0.294
360.344,-0.431,-0.216,0.667
360.352,-0.196,-0.176,0.51
360.359,0.333,0.02,0.569
360.367,-0.078,0.098,0.294
360.375,0.843,0.431,0.686
360.383,0.569,0.49,0.176
360.391,-0.039,0.49,-0.431
360.398,0.255,0.647,-0.059
360.406,-0.706,0.529,-0.059
360.414,-0.431,0.608,0.157
360.422,0.059,0.686,-0.314
360.43,-0.412,0.529,-0.373
360.438,0.353,0.608,-0.02
360.445,-0.02,0.51,-0.314
360.453,-0.471,0.431,-0.765
360.461,-0.059,0.49,-1.176
360.469,-0.392,0.333,-2.176
360.477,0.059,0.255,-2.373
360.484,-0.686,-0.02,-2.333
360.492,-0.275,-0.118,-1.667
360.5,0.549,-0.294,-0.353
360.508,0.333,-0.49,0.176
360.516,1.216,-0.745,1.098
360.523,0.824,-0.608,0.922
360.531,-0.039,-0.314,0.294
360.539,0.118,-0.059,0.333
360.547,-0.745,0.294,0.118
360.555,-0.431,0.686,0.176
360.563,-0.059,1,-0.294
360.57,-0.608,0.686,-0.333
360.578,0,0.725,-0.157
360.586,-0.51,0.549,0.059
360.594,-1.078,0.471,1.49
360.602,-0.961,0.647,2.059
360.609,-1.961,0.529,2.373
360.617,-1.647,0.569,2.431
360.625,-1.196,0.196,2.412
360.633,-0.706,0.176,2.431
360.641,0.039,0.275,2.471
360.648,-0.569,0.039,2.353
360.656,-0.412,0.216,2.176
360.664,-0.745,0.098,1.98
360.672,0.275,-0.098,1.471
360.68,0.588,0,1.353
360.688,0.196,-0.275,0.902
360.695,0.588,-0.235,0.961
360.703,-0.196,-0.196,0.451
360.711,-0.157,-0.451,0.608
360.719,0.471,-0.431,0.922
360.727,-0.176,-0.608,0.49
360.734,-0.843,-0.373,0.863
360.742,-0.922,-0.314,0.608
360.75,-1.608,-0.392,0.176
360.758,-1.196,-0.118,0.255
360.766,-1.588,0.059,-0.392
360.773,-0.784,0.098,-0.294
360.781,0.431,0.314,-0.078
360.789,0.196,0.235,-0.275
360.797,0.824,0.471,0.176
360.805,0.451,0.353,-0.02
360.813,-0.02,0.118,-0.294
360.82,0.353,0.157,-0.314
360.828,-0.216,-0.098,-1.078
360.836,0.373,0,-1.353
360.844,0.941,0.059,-2.216
360.852,0.745,-0.098,-2.431
360.859,1.294,-0.059,-2.49
360.867,0.98,-0.216,-2.49
360.875,1.824,0.039,-2.49
360.883,1.608,0.039,-2.49
360.891,1.196,0,-2.49
360.898,1.627,0.255,-2
360.906,0.804,0.078,-0.49
360.914,1.078,0.176,0.216
360.922,1.333,0.294,-0.51
360.93,0.588,0.078,-1.157
360.938,1.137,0.255,-1.922
360.945,0.647,0.118,-1.412
360.953,0.02,-0.118,-0.294
360.961,0.137,-0.157,0.157
360.969,-0.314,-0.431,0.529
360.977,0.137,-0.373,0.431
360.984,-0.627,-0.686,0
360.992,-0.333,-0.686,-0.255
361,0.137,-0.451,-0.647
361.008,-0.333,-0.412,-0.608
361.016,0.392,-0.098,-0.137
361.023,0.039,-0.059,0.235
361.031,-0.588,0.196,0.824
361.039,-0.353,0.314,0.961
361.047,-1.176,0.078,0.902
361.055,-0.804,0.098,0.549
361.063,-0.118,0.118,-0.314
361.07,-0.275,-0.098,-0.647
361.078,0.353,0,-0.882
361.086,0.118,-0.137,-0.882
361.094,0.941,-0.373,-0.627
361.102,0.824,-0.471,-1.098
361.109,0.353,-0.784,-2.157
361.117,0.706,-0.961,-2.412
361.125,0.039,-1.333,-2.471
361.133,0.451,-1.706,-2.49
361.141,1.294,-2.294,-2.392
361.148,1.137,-2.353,-1
361.156,1.98,-2.118,1.608
361.164,1.647,-1.667,2.255
361.172,1.02,-0.98,2.431
361.18,1.275,-1.255,2.471
361.188,0.745,-2.196,2.471
361.195,0.941,-2.431,2.392
361.203,0.02,-2.49,2.196
361.211,0.059,-1.549,1.961
361.219,0.549,0.529,1.608
361.227,0.333,1.216,1.275
361.234,1.333,1.843,0.98
361.242,1.216,2.078,0.843
361.25,0.784,2.373,0.216
361.258,1.137,2.451,-0.02
361.266,0.353,2.471,-0.49
361.273,0.686,2.353,-0.824
361.281,1.059,2.039,-1.255
361.289,0.02,1.784,-1.235
361.297,0.294,1.49,-1.294
361.305,-0.431,1.235,-0.745
361.313,-1.725,0.824,1.667
361.32,-1.098,0.784,1.98
361.328,-0.157,0.373,1.333
361.336,-0.784,0.431,0.667
361.344,-2.078,0.529,0.275
361.352,-1.863,0.373,0.647
361.359,-1.216,0.471,0.451
361.367,-1.627,0.353,0.49
361.375,-1.02,0.608,0.549
361.383,-1.294,0.569,0.647
361.391,-1.706,0.392,1.451
361.398,-1.235,0.451,1.549
361.406,-1.333,0.078,0.118
361.414,-0.588,0.078,-0.314
361.422,-1.412,0.137,-0.137
361.43,-1.294,-0.02,-0.647
361.438,-0.039,0.216,-1.745
361.445,-0.275,0.098,-2.137
361.453,-0.804,-0.059,-2.412
361.461,-0.49,0.098,-2.294
361.469,-0.745,-0.059,-1.922
361.477,-0.49,0.137,-1.804
361.484,-1.824,0.314,-1.549
361.492,-2,0.176,-1.49
361.5,-1.647,0.333,-1.235
361.508,-1.549,0.157,-1.02
361.516,-0.412,0.392,-0.725
361.523,-0.451,0.275,-0.51
361.531,-0.627,-0.02,-0.196
361.539,0.02,0,-0.176
361.547,-0.745,-0.373,-0.333
361.555,-0.431,-0.314,-0.529
361.563,0.059,-0.176,-0.706
361.57,-0.255,-0.314,-0.647
361.578,0.176,-0.039,-0.824
361.586,-0.294,-0.176,-0.941
361.594,0.549,-0.294,-1.118
361.602,0.392,-0.157,-1.039
361.609,-0.098,-0.275,-0.843
361.617,0.333,-0.098,-0.784
361.625,-0.451,-0.333,-0.569
361.633,-0.157,-0.314,-0.373
361.641,0.431,-0.157,-0.059
361.648,0.157,-0.235,0.098
361.656,0.98,0.039,0.255
361.664,0.706,0.02,0.451
361.672,0.216,-0.078,0.686
361.68,0.549,0.059,0.941
361.688,-0.314,-0.157,1.431
361.695,0.353,-0.098,1.451
361.703,1.843,0,1.314
361.711,1.686,-0.098,1.098
361.719,0.529,0.059,0.765
361.727,-0.118,-0.098,1.392
361.734,0.686,-0.235,2.216
361.742,0.471,-0.216,2.412
361.75,-0.157,-0.412,2.471
361.758,0.039,-0.412,2.471
361.766,-0.843,-0.765,2.471
361.773,-0.51,-0.843,2.176
361.781,0.098,-0.843,1.471
361.789,-0.275,-1.039,0.824
361.797,0.49,-0.863,-0.098
361.805,0.118,-1.059,-0.137
361.813,-0.353,-1.529,0.02
361.82,0.098,-1.863,0.059
361.828,-0.314,-2.333,0.039
361.836,0.118,-2.137,-0.137
361.844,-0.706,-1.392,0
361.852,-0.529,-0.784,-0.039
361.859,0.059,-0.059,-0.196
361.867,-0.275,0.294,-0.157
361.875,0.608,0.98,-0.314
361.883,0.333,1.333,-0.294
361.891,-0.235,1.627,-0.235
361.898,0.098,1.392,-0.333
361.906,-0.765,0.784,-0.216
361.914,-0.471,0.725,-0.196
361.922,0.02,0.863,-0.02
361.93,-0.373,0.667,0.118
361.938,0.392,0.49,0.275
361.945,0,0.333,0.471
361.953,-0.608,0.137,0.765
361.961,-0.51,0.196,1.137
361.969,-1.314,-0.039,1.882
361.977,-1.275,0.02,2.176
361.984,-2.078,0.098,2.412
361.992,-1.627,0.098,2.255
362,-0.608,0.392,1.765
362.008,-0.569,0.392,1.314
362.016,0.49,0.686,0.804
362.023,0.294,0.686,0.627
362.031,-0.118,0.569,0.333
362.039,0.333,0.667,0.196
362.047,-0.431,0.412,0.255
362.055,0,0.471,0.118
362.063,0.588,0.588,-0.235
362.07,0.373,0.412,-0.49
362.078,0.98,0.667,-0.824
362.086,0.667,0.569,-1
362.094,1.588,0.451,-1.333
362.102,1.431,0.51,-1.451
362.109,0.863,0.275,-1.431
362.117,1.294,0.353,-1.412
362.125,0.353,0.078,-1.176
362.133,0.725,0.078,-1.176
362.141,1.922,0.196,-1.196
362.148,1.451,0.02,-1.137
362.156,0.608,0.294,-1.275
362.164,0.431,0.196,-1.157
362.172,-0.216,0,-0.941
362.18,0.255,0.078,-1.039
362.188,-0.804,-0.216,-0.922
362.195,-0.275,-0.118,-0.961
362.203,0.392,0,-0.725
362.211,-0.039,-0.157,-0.686
362.219,0.588,0.078,-0.745
362.227,0.02,-0.039,-0.647
362.234,1.275,-0.176,-0.784
362.242,1,-0.02,-0.725
362.25,0.275,-0.137,-0.627
362.258,0.863,0,-0.529
362.266,-0.49,-0.235,-0.137
362.273,-0.098,-0.176,-0.118
362.281,0.686,0,0.137
362.289,0.216,-0.157,0.235
362.297,1.588,0.118,0.02
362.305,1.078,0.039,0.059
362.313,0.216,-0.118,0.137
362.32,0.647,-0.039,0.196
362.328,-0.157,-0.294,0.843
362.336,0.294,-0.157,1.216
362.344,-1.157,-0.039,1.804
362.352,-1.118,-0.216,2.098
362.359,-0.118,0,2.392
362.367,-0.941,-0.196,2.451
362.375,-1.824,-0.333,2.471
362.383,-1.196,-0.216,1.667
362.391,-0.059,-0.353,-0.157
362.398,0.314,-0.137,-0.353
362.406,-1.02,-0.373,0
362.414,-0.667,-0.255,0
362.422,-0.039,0.02,-0.137
362.43,-0.667,0.02,0.039
362.438,0.569,0.412,0.451
362.445,0.039,0.333,0.784
362.453,-0.725,0.157,1.157
362.461,-0.294,0.216,1.196
362.469,-1.471,-0.078,1.294
362.477,-0.784,0,0.961
362.484,-0.039,0.078,0.235
362.492,-0.412,-0.059,-0.118
362.5,0.235,0.059,-0.608
362.508,-0.314,-0.176,-0.922
362.516,1.02,-0.353,-1.333
362.523,0.667,-0.392,-1.412
362.531,-0.039,-0.627,-1.588
362.539,0.667,-0.529,-1.843
362.547,-0.373,-0.843,-2.275
362.555,0.216,-0.824,-2.412
362.563,1.039,-0.765,-2.471
362.57,0.451,-0.843,-2.49
362.578,1.608,-0.471,-2.49
362.586,0.961,-0.431,-2.431
362.594,0.196,-0.196,-2.275
362.602,0.686,-0.255,-2.039
362.609,0.02,-0.569,-1.627
362.617,0.608,-0.314,-1.412
362.625,-0.824,0,-0.961
362.633,-0.451,-0.059,-0.941
362.641,0.431,0,-1.098
362.648,0,-0.098,-1.078
362.656,1.588,0.235,-1.235
362.664,1.157,0.157,-1.157
362.672,0.235,-0.039,-0.961
362.68,0.745,0.039,-0.882
362.688,-0.667,-0.255,-0.549
362.695,-0.137,-0.216,-0.51
362.703,0.569,-0.137,-0.529
362.711,-0.078,-0.275,-0.451
362.719,0.471,0,-0.49
362.727,-0.255,-0.098,-0.51
362.734,1.059,-0.216,-0.686
362.742,0.686,-0.255,-0.529
362.75,-0.314,-0.804,-0.196
362.758,0.176,-0.392,-0.157
362.766,-1.275,0.745,-0.02
362.773,-0.804,1.059,-0.137
362.781,0.098,1.647,-0.412
362.789,-0.49,1.588,-0.255
362.797,0.863,1.314,-0.137
362.805,0.333,1.059,0.078
362.813,-0.49,0.706,0.353
362.82,0.157,0.784,0.333
362.828,-0.431,0.431,0.412
362.836,0.275,0.49,0.431
362.844,-1.059,0.549,0.569
362.852,-0.784,0.353,0.549
362.859,0.118,0.549,0.51
362.867,-0.431,0.373,0.725
362.875,0.902,0.235,0.882
362.883,0.471,0.333,0.843
362.891,-0.451,0.176,0.882
362.898,0.078,0.294,0.843
362.906,-1.353,-0.02,1.098
362.914,-0.882,0.02,1.118
362.922,0,0.196,1.059
362.93,-0.549,0.059,0.961
362.938,0.882,0.373,0.608
362.945,0.333,0.275,0.431
362.953,-0.392,0.098,0.137
362.961,0.275,0.255,0.157
362.969,-0.373,0,0.314
362.977,0.314,0.157,0.216
362.984,-1.137,0.314,0.078
362.992,-0.765,0.216,-0.118
363,0.098,0.392,-0.725
363.008,-0.549,0.235,-0.961
363.016,0.98,0.49,-1.412
363.023,0.51,0.431,-1.373
363.031,-0.51,0.216,-1.196
363.039,0.059,0.275,-1.255
363.047,-1.471,-0.059,-1
363.055,-0.922,0,-1.118
363.063,-0.039,0.118,-0.824
363.07,-0.765,-0.02,-0.824
363.078,0.569,0.196,-1.157
363.086,-0.098,0.02,-0.961
363.094,-0.922,-0.157,-0.647
363.102,-0.275,-0.059,-0.51
363.109,-0.961,-0.235,-0.078
363.117,-0.275,-0.098,-0.255
363.125,-1.863,-0.333,-0.451
363.133,-1.373,-0.333,-0.451
363.141,-0.294,-0.196,-0.569
363.148,-0.824,-0.333,-0.294
363.156,0.804,-0.118,-0.451
363.164,0.353,-0.196,-0.255
363.172,-0.549,-0.373,-0.02
363.18,0.176,-0.294,-0.078
363.188,-1.235,-0.569,0.157
363.195,-0.569,-0.51,0.118
363.203,0.353,-0.431,0.49
363.211,-0.235,-0.608,0.51
363.219,0.569,-0.451,0.255
363.227,-0.078,-0.588,0.471
363.234,1.412,-0.745,0.706
363.242,1.098,-0.686,0.725
363.25,0.137,-0.863,0.961
363.258,0.725,-0.863,0.941
363.266,-0.765,-1.137,1.392
363.273,-0.333,-1.157,1.412
363.281,0.569,-1.137,1.353
363.289,-0.02,-1.353,1.569
363.297,1.471,-1.216,1.51
363.305,0.941,-1.353,1.784
363.313,0.02,-1.647,2.235
363.32,0.431,-1.706,2.333
363.328,-0.431,-1.941,2.451
363.336,0.098,-2.059,2.471
363.344,-1.529,-2.373,2.471
363.352,-1.686,-2.176,2.471
363.359,-0.706,-1.431,2.157
363.367,-0.216,-1.373,0.529
363.375,1.039,-1.98,-1.569
363.383,0.745,-2.255,-1.569
363.391,0,-2.431,-1.294
363.398,0.647,-1.569,-1.686
363.406,-0.471,0.373,-2.176
363.414,0.039,1.118,-2.353
363.422,0.882,2.137,-2.471
363.43,0.275,2.392,-2.49
363.438,1.49,2.451,-2.49
363.445,0.863,2.294,-2.392
363.453,-0.02,1.863,-2.176
363.461,0.451,1.353,-1.765
363.469,-0.294,0.627,-0.882
363.477,0.275,0.941,-0.255
363.484,-1.176,1.804,0.843
363.492,-0.882,2.157,1.353
363.5,-0.059,2.392,1.784
363.508,-0.667,2.412,1.627
363.516,0.804,2.333,1.098
363.523,0.392,2.039,1.353
363.531,-0.471,1.471,1.863
363.539,0.157,1.255,1.686
363.547,-1.255,0.882,1.863
363.555,-0.725,0.804,1.588
363.563,0.157,0.451,1
363.57,-0.412,0.275,0.608
363.578,1.02,0.412,-0.275
363.586,0.431,0.235,-0.588
