time,CH1
169.36,-0.0402222
169.364,-0.0422974
169.368,-0.0455322
169.372,-0.048645
169.376,-0.0491333
169.38,-0.0474854
169.384,-0.0444336
169.388,-0.039856
169.392,-0.0372925
169.396,-0.0375977
169.4,-0.0408325
169.404,-0.0446167
169.408,-0.0456543
169.412,-0.0453491
169.416,-0.0447998
169.42,-0.0447388
169.424,-0.0453491
169.428,-0.045105
169.432,-0.0446167
169.436,-0.0448608
169.44,-0.0465698
169.444,-0.0473633
169.448,-0.0471191
169.452,-0.0471191
169.456,-0.0480347
169.46,-0.0496216
169.464,-0.0504761
169.468,-0.050415
169.472,-0.0496216
169.476,-0.0505981
169.48,-0.0537109
169.484,-0.0571289
169.488,-0.0585327
169.492,-0.0585938
169.496,-0.0567017
169.5,-0.0548706
169.504,-0.0540771
169.508,-0.0546265
169.512,-0.0570068
169.516,-0.0596313
169.52,-0.0625
169.524,-0.0640259
169.528,-0.0654907
169.532,-0.0657959
169.536,-0.0656738
169.54,-0.0656128
169.544,-0.0675049
169.548,-0.0701294
169.552,-0.0728149
169.556,-0.0745239
169.56,-0.0737305
169.564,-0.0721436
169.568,-0.0714722
169.572,-0.0724487
169.576,-0.0750122
169.58,-0.0778809
169.584,-0.0794678
169.588,-0.0811768
169.592,-0.083374
169.596,-0.0855103
169.6,-0.0860596
169.604,-0.0857544
169.608,-0.0858154
169.612,-0.0866089
169.616,-0.0864258
169.62,-0.0877075
169.624,-0.0891724
169.628,-0.0900879
169.632,-0.0913696
169.636,-0.0916748
169.64,-0.0922241
169.644,-0.09198
169.648,-0.09198
169.652,-0.0924072
169.656,-0.0925903
169.66,-0.0932007
169.664,-0.0939331
169.668,-0.0952148
169.672,-0.09552
169.676,-0.0932007
169.68,-0.0906982
169.684,-0.0911255
169.688,-0.0943604
169.692,-0.098999
169.696,-0.102356
169.7,-0.101685
169.704,-0.0987549
169.708,-0.09552
169.712,-0.0949707
169.716,-0.0968018
169.72,-0.100098
169.724,-0.103577
169.728,-0.104919
169.732,-0.103882
169.736,-0.10083
169.74,-0.0986938
169.744,-0.0990601
169.748,-0.10083
169.752,-0.1026
169.756,-0.104309
169.76,-0.10437
169.764,-0.102905
169.768,-0.10321
169.772,-0.103516
169.776,-0.104797
169.78,-0.106934
169.784,-0.107971
169.788,-0.107666
169.792,-0.105957
169.796,-0.104309
169.8,-0.103149
169.804,-0.103821
169.808,-0.105042
169.812,-0.105713
169.816,-0.106262
169.82,-0.105957
169.824,-0.10553
169.828,-0.105286
169.832,-0.103455
169.836,-0.100525
169.84,-0.0975342
169.844,-0.0939941
169.848,-0.0892944
169.852,-0.0852661
169.856,-0.0811768
169.86,-0.0759888
169.864,-0.0700073
169.868,-0.0625
169.872,-0.0550537
169.876,-0.0487061
169.88,-0.0454712
169.884,-0.0449219
169.888,-0.0473633
169.892,-0.0505371
169.896,-0.0537109
169.9,-0.0576172
169.904,-0.0629272
169.908,-0.0718384
169.912,-0.083374
169.916,-0.0962524
169.92,-0.108276
169.924,-0.117188
169.928,-0.122986
169.932,-0.124817
169.936,-0.12262
169.94,-0.119507
169.944,-0.118164
169.948,-0.118469
169.952,-0.120239
169.956,-0.122009
169.96,-0.122803
169.964,-0.122864
169.968,-0.122253
169.972,-0.121765
169.976,-0.121033
169.98,-0.118164
169.984,-0.115662
169.988,-0.114624
169.992,-0.114563
169.996,-0.114929
170,-0.110779
170.004,-0.0934448
170.008,-0.0553589
170.012,0.00878906
170.016,0.0975952
170.02,0.201477
170.024,0.303833
170.028,0.373657
170.032,0.377686
170.036,0.302429
170.04,0.156128
170.044,-0.0144043
170.048,-0.158325
170.052,-0.241089
170.056,-0.258728
170.06,-0.229675
170.064,-0.179138
170.068,-0.127747
170.072,-0.090332
170.076,-0.069397
170.08,-0.0651855
170.084,-0.071228
170.088,-0.0791016
170.092,-0.0843506
170.096,-0.0854492
170.1,-0.083374
170.104,-0.0801392
170.108,-0.0768433
170.112,-0.0733643
170.116,-0.0723877
170.12,-0.0720825
170.124,-0.0728149
170.128,-0.0736084
170.132,-0.072876
170.136,-0.0699463
170.14,-0.0663452
170.144,-0.0634766
170.148,-0.0609741
170.152,-0.0588379
170.156,-0.0561523
170.16,-0.0539551
170.164,-0.0515137
170.168,-0.0496826
170.172,-0.0480347
170.176,-0.0444336
170.18,-0.0386963
170.184,-0.0348511
170.188,-0.0333862
170.192,-0.0339355
170.196,-0.0337524
170.2,-0.0307617
170.204,-0.0250244
170.208,-0.0182495
170.212,-0.0130005
170.216,-0.0108643
170.22,-0.0090332
170.224,-0.00836182
170.228,-0.00561523
170.232,0.000305176
170.236,0.00793457
170.24,0.0159302
170.244,0.0227661
170.248,0.029541
170.252,0.0361328
170.256,0.0388794
170.26,0.0411377
170.264,0.0460205
170.268,0.0541992
170.272,0.0687866
170.276,0.0864258
170.28,0.10321
170.284,0.11615
170.288,0.125977
170.292,0.133667
170.296,0.14093
170.3,0.148438
170.304,0.155823
170.308,0.163818
170.312,0.170532
170.316,0.175049
170.32,0.179199
170.324,0.178101
170.328,0.173218
170.332,0.16571
170.336,0.154663
170.34,0.14032
170.344,0.121948
170.348,0.100586
170.352,0.0769653
170.356,0.0539551
170.36,0.0330811
170.364,0.0143433
170.368,-0.00195312
170.372,-0.0187988
170.376,-0.0335693
170.38,-0.0457153
170.384,-0.0563354
170.388,-0.0646362
170.392,-0.0715332
170.396,-0.0773926
170.4,-0.0808716
170.404,-0.0834351
170.408,-0.0829468
170.412,-0.0819702
170.416,-0.0809937
170.42,-0.0814819
170.424,-0.0820312
170.428,-0.0841675
170.432,-0.0852661
170.436,-0.0847778
170.44,-0.0831299
170.444,-0.0820312
170.448,-0.0818481
170.452,-0.0827026
170.456,-0.0846558
170.46,-0.0858765
170.464,-0.0853882
170.468,-0.0828247
170.472,-0.0806885
170.476,-0.0794067
170.48,-0.0787354
170.484,-0.0773315
170.488,-0.0759888
170.492,-0.0754395
170.496,-0.0762939
170.5,-0.0789185
170.504,-0.0814209
170.508,-0.081604
170.512,-0.0805664
170.516,-0.0773315
170.52,-0.0736694
170.524,-0.0704346
170.528,-0.0684814
170.532,-0.0682983
170.536,-0.069458
170.54,-0.0717773
170.544,-0.0737305
170.548,-0.0734863
170.552,-0.0718384
170.556,-0.0698853
170.56,-0.0686035
170.564,-0.067627
170.568,-0.0671387
170.572,-0.0668335
170.576,-0.0669556
170.58,-0.0667725
170.584,-0.0667725
170.588,-0.0679932
170.592,-0.069458
170.596,-0.0706787
170.6,-0.0719604
170.604,-0.0718994
170.608,-0.0698853
170.612,-0.0682373
170.616,-0.0686035
170.62,-0.0693359
170.624,-0.0715332
170.628,-0.0741577
170.632,-0.0758667
170.636,-0.0748291
170.64,-0.0735474
170.644,-0.0720215
170.648,-0.0712891
170.652,-0.0721436
170.656,-0.0734253
170.66,-0.0748901
170.664,-0.0744629
170.668,-0.0742798
170.672,-0.0753174
170.676,-0.078125
170.68,-0.0804443
170.684,-0.0805054
170.688,-0.0800171
170.692,-0.0796509
170.696,-0.081604
170.7,-0.0848389
170.704,-0.0869141
170.708,-0.0861816
170.712,-0.0821533
170.716,-0.0772095
170.72,-0.0750122
170.724,-0.0755005
170.728,-0.0808105
170.732,-0.0880127
170.736,-0.0923462
170.74,-0.0924072
170.744,-0.0889282
170.748,-0.0844116
170.752,-0.0819702
170.756,-0.0821533
170.76,-0.083374
170.764,-0.085144
170.768,-0.0863647
170.772,-0.0875854
170.776,-0.0876465
170.78,-0.0854492
170.784,-0.0823364
170.788,-0.0811157
170.792,-0.0820923
170.796,-0.0847778
170.8,-0.086853
170.804,-0.0869141
170.808,-0.0844727
170.812,-0.0825806
170.816,-0.0812988
170.82,-0.0822754
170.824,-0.0848999
170.828,-0.0873413
170.832,-0.0884399
170.836,-0.0866699
170.84,-0.0842285
170.844,-0.0829468
170.848,-0.0831909
170.852,-0.0847168
170.856,-0.0858154
170.86,-0.0858765
170.864,-0.0853882
170.868,-0.0845947
170.872,-0.0847778
170.876,-0.0856323
170.88,-0.0849609
170.884,-0.0838623
170.888,-0.0845337
170.892,-0.0848999
170.896,-0.0861816
170.9,-0.086853
170.904,-0.0863037
170.908,-0.0845947
170.912,-0.0820312
170.916,-0.0804443
170.92,-0.0804443
170.924,-0.0807495
170.928,-0.0823975
170.932,-0.0842896
170.936,-0.0848389
170.94,-0.0853882
170.944,-0.0858765
170.948,-0.0853882
170.952,-0.0840454
170.956,-0.0825195
170.96,-0.0806274
170.964,-0.0793457
170.968,-0.0778809
170.972,-0.0760498
170.976,-0.0765381
170.98,-0.0770264
170.984,-0.0785522
170.988,-0.078125
170.992,-0.0735474
170.996,-0.0648193
171,-0.0561523
171.004,-0.0490723
171.008,-0.045166
171.012,-0.0404053
171.016,-0.0328369
171.02,-0.0244141
171.024,-0.017334
171.028,-0.0119019
171.032,-0.0101318
171.036,-0.0117188
171.04,-0.0161743
171.044,-0.0224609
171.048,-0.0286865
171.052,-0.0326538
171.056,-0.034729
171.06,-0.0396729
171.064,-0.0482788
171.068,-0.0603027
171.072,-0.0717163
171.076,-0.0795288
171.08,-0.0827637
171.084,-0.0824585
171.088,-0.0812988
171.092,-0.0819092
171.096,-0.0829468
171.1,-0.0846558
171.104,-0.0856934
171.108,-0.0866699
171.112,-0.0863037
171.116,-0.0859985
171.12,-0.0857544
171.124,-0.0848389
171.128,-0.0843506
171.132,-0.0838623
171.136,-0.0844116
171.14,-0.0853882
171.144,-0.0861816
171.148,-0.0806274
171.152,-0.0601807
171.156,-0.0171509
171.16,0.0509644
171.164,0.145691
171.168,0.259399
171.172,0.369873
171.176,0.445618
171.18,0.449768
171.184,0.367554
171.188,0.215271
171.192,0.0454102
171.196,-0.09021
171.2,-0.163513
171.204,-0.174805
171.208,-0.148621
171.212,-0.110779
171.216,-0.0789185
171.22,-0.0595093
171.224,-0.0522461
171.228,-0.0532227
171.232,-0.0562744
171.236,-0.0588379
171.24,-0.0596924
171.244,-0.060791
171.248,-0.0605469
171.252,-0.0588379
171.256,-0.0574951
171.26,-0.0549927
171.264,-0.0523071
171.268,-0.0515137
171.272,-0.0510254
171.276,-0.0501099
171.28,-0.0501099
171.284,-0.0490112
171.288,-0.0471191
171.292,-0.0443115
171.296,-0.0415039
171.3,-0.0389404
171.304,-0.0380859
171.308,-0.0386353
171.312,-0.0393677
171.316,-0.0377808
171.32,-0.0354614
171.324,-0.0321655
171.328,-0.0291748
171.332,-0.0285645
171.336,-0.0286255
171.34,-0.0294189
171.344,-0.0272827
171.348,-0.020813
171.352,-0.0135498
171.356,-0.00799561
171.36,-0.00683594
171.364,-0.00836182
171.368,-0.00909424
171.372,-0.00714111
171.376,-0.0022583
171.38,0.00292969
171.384,0.00811768
171.388,0.0136108
171.392,0.0194702
171.396,0.026062
171.4,0.0328369
171.404,0.0392456
171.408,0.045166
171.412,0.0514526
171.416,0.0582275
171.42,0.0673828
171.424,0.0770264
171.428,0.0883179
171.432,0.0993652
171.436,0.109558
171.44,0.119263
171.444,0.128357
171.448,0.137634
171.452,0.147278
171.456,0.154724
171.46,0.159485
171.464,0.162537
171.468,0.16333
171.472,0.163269
171.476,0.163147
171.48,0.161865
171.484,0.156921
171.488,0.148254
171.492,0.135925
171.496,0.120605
171.5,0.103516
171.504,0.0847778
171.508,0.0656128
171.512,0.0467529
171.516,0.0300903
171.52,0.015625
171.524,0.00213623
171.528,-0.00939941
171.532,-0.0187988
171.536,-0.0255737
171.54,-0.029541
171.544,-0.0319214
171.548,-0.0338745
171.552,-0.0361938
171.556,-0.0393066
171.56,-0.0415039
171.564,-0.0426636
171.568,-0.0425415
171.572,-0.0411987
171.576,-0.0392456
171.58,-0.038208
171.584,-0.0380249
171.588,-0.0390625
171.592,-0.0397339
171.596,-0.0374756
171.6,-0.0332642
171.604,-0.0315552
171.608,-0.0317383
171.612,-0.0350342
171.616,-0.0390015
171.62,-0.0388184
171.624,-0.0341797
171.628,-0.0283813
171.632,-0.024292
171.636,-0.0230713
171.64,-0.0247803
171.644,-0.0272827
171.648,-0.0278931
171.652,-0.0264893
171.656,-0.0239868
171.66,-0.020874
171.664,-0.0185547
171.668,-0.0185547
171.672,-0.0205078
171.676,-0.0223389
171.68,-0.0218506
171.684,-0.0203247
171.688,-0.0183105
171.692,-0.0177002
171.696,-0.0167236
171.7,-0.0150757
171.704,-0.0157471
171.708,-0.0181274
171.712,-0.0217896
171.716,-0.0250244
171.72,-0.024231
171.724,-0.0192261
171.728,-0.0117798
171.732,-0.00531006
171.736,-0.00543213
171.74,-0.0113525
171.744,-0.0184937
171.748,-0.0206299
171.752,-0.0151367
171.756,-0.00872803
171.76,-0.00811768
171.764,-0.0158081
171.768,-0.0282593
171.772,-0.0369263
171.776,-0.0357666
171.78,-0.0274048
171.784,-0.0204468
171.788,-0.0157471
171.792,-0.0162354
171.796,-0.0189819
171.8,-0.0181274
171.804,-0.0160522
171.808,-0.0158081
171.812,-0.0203247
171.816,-0.0266113
171.82,-0.0321045
171.824,-0.0338135
171.828,-0.0310669
171.832,-0.0270996
171.836,-0.0239868
171.84,-0.0232544
171.844,-0.0220337
171.848,-0.0214233
171.852,-0.0228882
171.856,-0.0204468
171.86,-0.0170288
171.864,-0.0223999
171.868,-0.0291138
171.872,-0.0404663
171.876,-0.0505981
171.88,-0.0492554
171.884,-0.0394897
171.888,-0.0310669
171.892,-0.0276489
171.896,-0.0303955
171.9,-0.0359497
171.904,-0.0406494
171.908,-0.0424194
171.912,-0.0422974
171.916,-0.0418091
171.92,-0.041687
171.924,-0.0421753
171.928,-0.0429688
171.932,-0.0419312
171.936,-0.0396118
171.94,-0.0358887
171.944,-0.0327759
171.948,-0.0319824
171.952,-0.0336914
171.956,-0.0385742
171.96,-0.0436401
171.964,-0.045105
171.968,-0.043457
171.972,-0.0426025
171.976,-0.0429688
171.98,-0.0455933
171.984,-0.0479126
171.988,-0.0469971
171.992,-0.0435791
171.996,-0.0404663
172,-0.0397949
172.004,-0.0407715
172.008,-0.0418701
172.012,-0.0413208
172.016,-0.038147
172.02,-0.038208
172.024,-0.0410767
172.028,-0.0490723
172.032,-0.0543823
172.036,-0.055603
172.04,-0.0496826
172.044,-0.0388794
172.048,-0.0292358
172.052,-0.0267944
172.056,-0.0328979
172.06,-0.0474243
172.064,-0.0619507
172.068,-0.0680542
172.072,-0.0599365
172.076,-0.0457153
172.08,-0.0327148
172.084,-0.0247192
172.088,-0.0250854
172.092,-0.0325317
172.096,-0.0407104
172.1,-0.0462646
172.104,-0.0466919
172.108,-0.0447998
172.112,-0.0413818
172.116,-0.0344849
172.12,-0.031189
172.124,-0.0274048
172.128,-0.0232544
172.132,-0.0223389
172.136,-0.0254517
172.14,-0.0336304
172.144,-0.0424194
172.148,-0.0470581
172.152,-0.0441284
172.156,-0.0354004
172.16,-0.0245972
172.164,-0.0172119
172.168,-0.019104
172.172,-0.0223999
172.176,-0.0246582
172.18,-0.0273438
172.184,-0.0270386
172.188,-0.0265503
172.192,-0.0267334
172.196,-0.0251465
172.2,-0.0224609
172.204,-0.0227051
172.208,-0.0266724
172.212,-0.0300903
172.216,-0.0330811
172.22,-0.0306396
172.224,-0.0219116
172.228,-0.019165
172.232,-0.0239868
172.236,-0.0303955
172.24,-0.036377
172.244,-0.0366211
172.248,-0.0305786
172.252,-0.020752
172.256,-0.0112915
172.26,-0.00823975
172.264,-0.00494385
172.268,-0.00402832
172.272,-0.00323486
172.276,0.00292969
172.28,0.0135498
172.284,0.0238647
172.288,0.0336304
172.292,0.0395508
172.296,0.0415649
172.3,0.0385742
172.304,0.0316772
172.308,0.0247803
172.312,0.0177002
172.316,0.0142212
172.32,0.0105591
172.324,0.00469971
172.328,-0.00488281
172.332,-0.0178223
172.336,-0.0296021
172.34,-0.0342407
172.344,-0.0346069
172.348,-0.0322876
172.352,-0.0341187
172.356,-0.0415649
172.36,-0.048645
172.364,-0.0494995
172.368,-0.0431519
172.372,-0.0335083
172.376,-0.0272217
172.38,-0.0285034
172.384,-0.0344238
172.388,-0.0432739
172.392,-0.0482178
172.396,-0.0507812
172.4,-0.050293
172.404,-0.0484009
172.408,-0.0463867
172.412,-0.0442505
172.416,-0.0354004
172.42,-0.00360107
172.424,0.0540771
172.428,0.14209
172.432,0.25885
172.436,0.383728
172.44,0.483582
172.444,0.514587
172.448,0.457825
172.452,0.314209
172.456,0.127258
172.46,-0.0391846
172.464,-0.146667
172.468,-0.180481
172.472,-0.159302
172.476,-0.114136
172.48,-0.0692749
172.484,-0.0397339
172.488,-0.0266113
172.492,-0.0245361
172.496,-0.0216064
172.5,-0.0147705
172.504,-0.00817871
172.508,-0.00640869
172.512,-0.0106812
172.516,-0.0197754
172.52,-0.0319214
172.524,-0.0446167
172.528,-0.0515747
172.532,-0.0509033
172.536,-0.0445557
172.54,-0.034668
172.544,-0.0273438
172.548,-0.02948
172.552,-0.0346069
172.556,-0.0353394
172.56,-0.0271606
172.564,-0.0197144
172.568,-0.0137939
172.572,-0.0168457
172.576,-0.0269775
172.58,-0.0349121
172.584,-0.0367432
172.588,-0.0322266
172.592,-0.0198975
172.596,-0.00616455
172.6,-0.000244141
172.604,0.0010376
172.608,-0.003479
172.612,-0.0110474
172.616,-0.010498
172.62,-0.00354004
172.624,0.00183105
172.628,0.0057373
172.632,0.00439453
172.636,0.00115967
172.64,0.00305176
172.644,0.0113525
172.648,0.0217896
172.652,0.0310059
172.656,0.0363159
172.66,0.0393066
172.664,0.0449829
172.668,0.0543213
172.672,0.0635376
172.676,0.0736694
172.68,0.0880737
172.684,0.0994263
172.688,0.11145
172.692,0.118958
172.696,0.118286
172.7,0.112305
172.704,0.114014
172.708,0.126404
172.712,0.145325
172.716,0.163452
172.72,0.17218
172.724,0.169739
172.728,0.16217
172.732,0.161316
172.736,0.166809
172.74,0.172485
172.744,0.175476
172.748,0.17041
172.752,0.158997
172.756,0.143494
172.76,0.127136
172.764,0.10968
172.768,0.0897217
172.772,0.0662842
172.776,0.0415649
172.78,0.0195923
172.784,0.00457764
172.788,-0.0012207
172.792,-0.00317383
172.796,-0.00616455
172.8,-0.0112305
172.804,-0.0219727
172.808,-0.0331421
172.812,-0.0413208
172.816,-0.0461426
172.82,-0.046875
172.824,-0.0440063
172.828,-0.0404663
172.832,-0.0375977
172.836,-0.03479
172.84,-0.0323486
172.844,-0.0316162
172.848,-0.0301514
172.852,-0.0310059
172.856,-0.0316772
172.86,-0.0317383
172.864,-0.029541
172.868,-0.0255737
172.872,-0.0210571
172.876,-0.0167236
172.88,-0.0144653
172.884,-0.0114746
172.888,-0.0108643
172.892,-0.0115967
172.896,-0.013916
172.9,-0.0164795
172.904,-0.0181885
172.908,-0.0187378
172.912,-0.0169067
172.916,-0.0134888
172.92,-0.00854492
172.924,-0.00292969
172.928,0.0012207
172.932,0.00158691
172.936,-0.000244141
172.94,-0.00164795
172.944,-0.0012207
172.948,0.0022583
172.952,0.0045166
172.956,0.00408936
172.96,0.000427246
172.964,-0.00494385
172.968,-0.00726318
172.972,-0.00549316
172.976,-0.000244141
172.98,0.00512695
172.984,0.00726318
172.988,0.00720215
172.992,0.00579834
172.996,0.00408936
173,0.00262451
173.004,0.00128174
173.008,0.00128174
173.012,0.00286865
173.016,0.00561523
173.02,0.0065918
173.024,0.00476074
173.028,0.00164795
173.032,0.000305176
173.036,0.00189209
173.04,0.00335693
173.044,0.00323486
173.048,0.00262451
173.052,0.00109863
173.056,0.000854492
173.06,0.000244141
173.064,-6.10E-05
173.068,-0.000976562
173.072,-0.00299072
173.076,-0.00506592
173.08,-0.00616455
173.084,-0.00671387
173.088,-0.00799561
173.092,-0.00842285
173.096,-0.00799561
173.1,-0.00775146
173.104,-0.00610352
173.108,-0.00500488
173.112,-0.00549316
173.116,-0.00665283
173.12,-0.00939941
173.124,-0.0119629
173.128,-0.013855
173.132,-0.0148926
173.136,-0.0151367
173.14,-0.015564
173.144,-0.0168457
173.148,-0.0179443
173.152,-0.0186768
173.156,-0.0178833
173.16,-0.0166016
173.164,-0.0148315
173.168,-0.0137329
173.172,-0.0135498
173.176,-0.0142822
173.18,-0.0158081
173.184,-0.0177612
173.188,-0.0186157
173.192,-0.0177002
173.196,-0.0149536
173.2,-0.0135498
173.204,-0.0130005
173.208,-0.0136108
173.212,-0.0150757
173.216,-0.0158081
173.22,-0.0164795
173.224,-0.0180664
173.228,-0.0196533
173.232,-0.0198975
173.236,-0.0179443
173.24,-0.0160522
173.244,-0.0141602
173.248,-0.0134277
173.252,-0.0152588
173.256,-0.0175171
173.26,-0.0187988
173.264,-0.0195312
173.268,-0.0187378
173.272,-0.0168457
173.276,-0.0152588
